Order_ID,Date,Month,Quarter,Product_Name,Category,Brand,Unit_Price,Discount_Percent,Selling_Price,Quantity,Revenue,Cost,Profit,Profit_Margin_Pct,City,Region,Sales_Channel,Payment_Method,Return_Flag,Customer_Segment,Festival_Season
ORD-14365,2024-07-12,July,Q3,Cameras,Imaging,Nikon,24000.0,10,21600.0,1,21600.0,13531.65,8068.35,37.35,Delhi,North,Corporate,Net Banking,No,Individual,False
ORD-14366,2024-12-13,December,Q4,Tablets,Mobile,Huawei,46700.0,20,37360.0,2,74720.0,63757.7,10962.3,14.67,Lucknow,North,Online,EMI,No,Student,True
ORD-14367,2024-04-20,April,Q2,Smartwatches,Wearables,Boat,34900.0,5,33155.0,1,33155.0,21333.33,11821.67,35.66,Bangalore,South,Retail Store,Credit Card,No,Student,False
ORD-14368,2024-11-26,November,Q4,Headphones,Audio,Apple,8400.0,20,6720.0,5,33600.0,23842.95,9757.05,29.04,Lucknow,North,Online,EMI,No,Small Business,True
ORD-14369,2024-07-03,July,Q3,Smartwatches,Wearables,Boat,23400.0,15,19890.0,1,19890.0,16825.69,3064.31,15.41,Bangalore,South,Distributor,Debit Card,No,Small Business,False
ORD-14370,2024-11-27,November,Q4,Routers,Networking,TP-Link,13400.0,0,13400.0,1,13400.0,9145.8,4254.2,31.75,Mumbai,West,Online,Net Banking,No,Enterprise,True
ORD-14371,2024-04-16,April,Q2,Smartphones,Mobile,Apple,50300.0,0,50300.0,2,100600.0,60800.1,39799.9,39.56,Lucknow,North,Retail Store,EMI,Yes,Enterprise,False
ORD-14372,2024-02-03,February,Q1,Cameras,Imaging,Fujifilm,88400.0,25,66300.0,3,198900.0,180794.31,18105.69,9.1,Mumbai,West,Online,Debit Card,No,Individual,False
ORD-14373,2024-05-20,May,Q2,Smartwatches,Wearables,Garmin,41600.0,0,41600.0,1,41600.0,29615.82,11984.18,28.81,Jaipur,North,Corporate,Net Banking,No,Small Business,False
ORD-14374,2024-09-19,September,Q3,Headphones,Audio,JBL,19700.0,10,17730.0,2,35460.0,25893.94,9566.06,26.98,Ahmedabad,West,Online,UPI,No,Small Business,False
ORD-14375,2024-08-03,August,Q3,Tablets,Mobile,Huawei,27300.0,20,21840.0,4,87360.0,78411.96,8948.04,10.24,Ahmedabad,West,Retail Store,Net Banking,No,Individual,False
ORD-14376,2024-07-01,July,Q3,Air Purifiers,Home Tech,Dyson,7800.0,15,6630.0,6,39780.0,28409.699999999997,11370.3,28.58,Chennai,South,Corporate,Debit Card,Yes,Student,False
ORD-14377,2024-06-13,June,Q2,Tablets,Mobile,Apple,26500.0,30,18550.0,1,18550.0,19369.6,-819.6,-4.42,Pune,West,Distributor,Credit Card,No,Enterprise,False
ORD-14378,2024-08-05,August,Q3,Gaming Consoles,Gaming,Nintendo,20500.0,0,20500.0,1,20500.0,12666.79,7833.21,38.21,Jaipur,North,Online,EMI,No,Small Business,False
ORD-14379,2024-05-19,May,Q2,Tablets,Mobile,Lenovo,41000.0,25,30750.0,1,30750.0,24890.63,5859.37,19.05,Ahmedabad,West,Retail Store,UPI,Yes,Enterprise,False
ORD-14380,2024-02-29,February,Q1,Gaming Consoles,Gaming,Nintendo,21400.0,25,16050.0,2,32100.0,27378.92,4721.08,14.71,Bangalore,South,Online,UPI,No,Enterprise,False
ORD-14381,2024-08-30,August,Q3,Air Purifiers,Home Tech,Philips,34300.0,20,27440.0,1,27440.0,22152.34,5287.66,19.27,Hyderabad,South,Retail Store,UPI,No,Individual,False
ORD-14382,2024-12-17,December,Q4,Routers,Networking,Netgear,5700.0,5,5415.0,3,16245.0,11694.210000000001,4550.79,28.01,Lucknow,North,Online,Debit Card,No,Individual,True
ORD-14383,2024-01-19,January,Q1,Cameras,Imaging,Nikon,45900.0,15,39015.0,5,195075.0,140334.4,54740.6,28.06,Delhi,North,Retail Store,EMI,No,Small Business,False
ORD-14384,2024-01-24,January,Q1,Tablets,Mobile,Apple,19700.0,10,17730.0,1,17730.0,13912.08,3817.92,21.53,Lucknow,North,Retail Store,Credit Card,No,Student,False
ORD-14385,2024-10-11,October,Q4,Tablets,Mobile,Huawei,28900.0,15,24565.0,5,122825.0,89876.7,32948.3,26.83,Pune,West,Online,Credit Card,No,Enterprise,True
ORD-14386,2024-07-15,July,Q3,Routers,Networking,Asus,1300.0,15,1105.0,2,2210.0,1826.34,383.66,17.36,Hyderabad,South,Corporate,Credit Card,No,Student,False
ORD-14387,2024-06-07,June,Q2,Routers,Networking,D-Link,2600.0,0,2600.0,1,2600.0,1456.66,1143.34,43.97,Bangalore,South,Online,UPI,No,Enterprise,False
ORD-14388,2024-05-07,May,Q2,Smart TVs,Entertainment,Samsung,97300.0,20,77840.0,2,155680.0,120617.82,35062.18,22.52,Lucknow,North,Online,Debit Card,No,Enterprise,False
ORD-14389,2024-08-21,August,Q3,Smartphones,Mobile,OnePlus,66900.0,25,50175.0,2,100350.0,92299.24,8050.76,8.02,Pune,West,Online,Debit Card,No,Small Business,False
ORD-14390,2024-09-03,September,Q3,Smartphones,Mobile,Xiaomi,51400.0,10,46260.0,4,185040.0,139757.0,45283.0,24.47,Delhi,North,Retail Store,Debit Card,No,Small Business,False
ORD-14391,2024-09-30,September,Q3,Air Purifiers,Home Tech,Xiaomi,27900.0,10,25110.0,2,50220.0,34324.72,15895.28,31.65,Hyderabad,South,Online,Debit Card,Yes,Small Business,False
ORD-14392,2024-05-06,May,Q2,Tablets,Mobile,Lenovo,13800.0,25,10350.0,6,62100.0,55716.84,6383.16,10.28,Ahmedabad,West,Retail Store,UPI,No,Individual,False
ORD-14393,2024-12-21,December,Q4,Cameras,Imaging,Fujifilm,107000.0,15,90950.0,1,90950.0,65152.56,25797.44,28.36,Chennai,South,Online,EMI,No,Individual,True
ORD-14394,2024-10-30,October,Q4,Routers,Networking,Asus,9500.0,15,8075.0,2,16150.0,10827.58,5322.42,32.96,Hyderabad,South,Online,Credit Card,No,Student,True
ORD-14395,2024-05-09,May,Q2,Gaming Consoles,Gaming,Sony,53900.0,10,48510.0,2,97020.0,76010.86,21009.14,21.65,Kolkata,East,Retail Store,Credit Card,No,Student,False
ORD-14396,2024-02-11,February,Q1,Cameras,Imaging,Canon,107500.0,20,86000.0,1,86000.0,73429.0,12571.0,14.62,Ahmedabad,West,Online,Net Banking,No,Individual,False
ORD-14397,2024-10-03,October,Q4,Headphones,Audio,Boat,2500.0,20,2000.0,1,2000.0,1582.13,417.87,20.89,Pune,West,Online,UPI,No,Individual,True
ORD-14398,2024-11-23,November,Q4,Smartphones,Mobile,OnePlus,21900.0,0,21900.0,3,65700.0,37897.92,27802.08,42.32,Kolkata,East,Online,Credit Card,No,Enterprise,True
ORD-14399,2024-02-01,February,Q1,Tablets,Mobile,Lenovo,56300.0,20,45040.0,2,90080.0,70202.78,19877.22,22.07,Ahmedabad,West,Retail Store,Credit Card,No,Individual,False
ORD-14400,2024-11-23,November,Q4,Tablets,Mobile,Huawei,35800.0,5,34010.0,1,34010.0,19938.76,14071.24,41.37,Jaipur,North,Online,EMI,No,Small Business,True
ORD-14401,2024-06-27,June,Q2,Gaming Consoles,Gaming,Microsoft,23800.0,25,17850.0,3,53550.0,42639.270000000004,10910.73,20.37,Hyderabad,South,Online,Debit Card,No,Enterprise,False
ORD-14402,2024-12-20,December,Q4,Routers,Networking,TP-Link,14500.0,5,13775.0,2,27550.0,17626.06,9923.94,36.02,Pune,West,Distributor,UPI,No,Student,True
ORD-14403,2024-04-01,April,Q2,Air Purifiers,Home Tech,Xiaomi,32000.0,10,28800.0,1,28800.0,18257.18,10542.82,36.61,Hyderabad,South,Retail Store,Credit Card,No,Small Business,False
ORD-14404,2024-09-10,September,Q3,Smartphones,Mobile,Apple,22800.0,15,19380.0,2,38760.0,27418.7,11341.3,29.26,Mumbai,West,Online,Debit Card,No,Student,False
ORD-14405,2024-01-02,January,Q1,Air Purifiers,Home Tech,Sharp,13100.0,10,11790.0,3,35370.0,23767.02,11602.98,32.8,Chennai,South,Online,Credit Card,No,Student,False
ORD-14406,2024-04-16,April,Q2,Smart TVs,Entertainment,Samsung,88600.0,0,88600.0,1,88600.0,61317.4,27282.6,30.79,Bangalore,South,Retail Store,Credit Card,Yes,Individual,False
ORD-14407,2024-03-28,March,Q1,Smartwatches,Wearables,Samsung,5600.0,25,4200.0,1,4200.0,3888.7,311.3,7.41,Delhi,North,Online,Debit Card,No,Enterprise,False
ORD-14408,2024-02-18,February,Q1,Air Purifiers,Home Tech,Philips,27700.0,25,20775.0,1,20775.0,17347.55,3427.45,16.5,Jaipur,North,Online,UPI,No,Enterprise,False
ORD-14409,2024-10-01,October,Q4,Smartwatches,Wearables,Samsung,18400.0,25,13800.0,1,13800.0,13371.74,428.26,3.1,Bangalore,South,Distributor,Net Banking,No,Student,True
ORD-14410,2024-03-19,March,Q1,Tablets,Mobile,Lenovo,11800.0,10,10620.0,1,10620.0,8679.14,1940.86,18.28,Pune,West,Distributor,EMI,No,Student,False
ORD-14411,2024-02-09,February,Q1,Laptops,Computing,HP,83200.0,0,83200.0,2,166400.0,100383.86,66016.14,39.67,Jaipur,North,Corporate,UPI,No,Small Business,False
ORD-14412,2024-04-10,April,Q2,Headphones,Audio,Sony,12900.0,0,12900.0,1,12900.0,9035.18,3864.82,29.96,Kolkata,East,Retail Store,Cash,Yes,Small Business,False
ORD-14413,2024-04-22,April,Q2,Smartwatches,Wearables,Garmin,42800.0,15,36380.0,4,145520.0,102372.84,43147.16,29.65,Pune,West,Retail Store,UPI,No,Enterprise,False
ORD-14414,2024-04-17,April,Q2,Gaming Consoles,Gaming,Nintendo,47200.0,10,42480.0,1,42480.0,30962.02,11517.98,27.11,Kolkata,East,Retail Store,UPI,No,Enterprise,False
ORD-14415,2024-09-07,September,Q3,Smart TVs,Entertainment,LG,182900.0,0,182900.0,2,365800.0,234905.74,130894.26,35.78,Bangalore,South,Retail Store,Credit Card,No,Enterprise,False
ORD-14416,2024-01-06,January,Q1,Headphones,Audio,JBL,11700.0,10,10530.0,1,10530.0,6496.37,4033.63,38.31,Ahmedabad,West,Distributor,UPI,No,Student,False
ORD-14417,2024-06-26,June,Q2,Smartwatches,Wearables,Boat,27400.0,20,21920.0,1,21920.0,18543.41,3376.59,15.4,Mumbai,West,Retail Store,Credit Card,Yes,Student,False
ORD-14418,2024-12-30,December,Q4,Tablets,Mobile,Apple,20100.0,10,18090.0,6,108540.0,70712.16,37827.84,34.85,Hyderabad,South,Online,UPI,No,Individual,True
ORD-14419,2024-10-20,October,Q4,Laptops,Computing,Dell,103500.0,30,72450.0,1,72450.0,68593.67,3856.33,5.32,Delhi,North,Retail Store,UPI,No,Enterprise,True
ORD-14420,2024-10-29,October,Q4,Laptops,Computing,Dell,105300.0,25,78975.0,1,78975.0,61010.5,17964.5,22.75,Mumbai,West,Corporate,UPI,No,Small Business,True
ORD-14421,2024-03-14,March,Q1,Smart TVs,Entertainment,LG,117400.0,25,88050.0,1,88050.0,84674.73,3375.27,3.83,Delhi,North,Online,Debit Card,No,Enterprise,False
ORD-14422,2024-06-17,June,Q2,Headphones,Audio,Boat,4100.0,25,3075.0,1,3075.0,2742.59,332.41,10.81,Bangalore,South,Online,UPI,No,Small Business,False
ORD-14423,2024-12-25,December,Q4,Smartphones,Mobile,Samsung,10000.0,5,9500.0,1,9500.0,5758.83,3741.17,39.38,Jaipur,North,Corporate,UPI,No,Small Business,True
ORD-14424,2024-05-15,May,Q2,Smart TVs,Entertainment,Samsung,26400.0,20,21120.0,1,21120.0,18935.0,2185.0,10.35,Lucknow,North,Online,Cash,No,Small Business,False
ORD-14425,2024-11-05,November,Q4,Smartwatches,Wearables,Noise,6600.0,15,5610.0,3,16830.0,14839.800000000001,1990.2,11.83,Bangalore,South,Retail Store,EMI,No,Enterprise,True
ORD-14426,2024-07-27,July,Q3,Air Purifiers,Home Tech,Sharp,15000.0,30,10500.0,1,10500.0,9862.07,637.93,6.08,Lucknow,North,Distributor,Credit Card,Yes,Small Business,False
ORD-14427,2024-07-11,July,Q3,Laptops,Computing,Lenovo,25300.0,5,24035.0,1,24035.0,13916.35,10118.65,42.1,Ahmedabad,West,Online,UPI,No,Small Business,False
ORD-14428,2024-07-11,July,Q3,Smartphones,Mobile,Apple,42900.0,5,40755.0,3,122265.0,94205.76,28059.24,22.95,Pune,West,Retail Store,EMI,No,Individual,False
ORD-14429,2024-09-07,September,Q3,Smart TVs,Entertainment,OnePlus,49600.0,5,47120.0,2,94240.0,60342.94,33897.06,35.97,Lucknow,North,Retail Store,Debit Card,No,Student,False
ORD-14430,2024-04-10,April,Q2,Routers,Networking,Netgear,10700.0,5,10165.0,3,30495.0,23730.54,6764.46,22.18,Bangalore,South,Online,Credit Card,No,Small Business,False
ORD-14431,2024-04-05,April,Q2,Tablets,Mobile,Apple,19800.0,25,14850.0,1,14850.0,14004.02,845.98,5.7,Chennai,South,Retail Store,Cash,No,Small Business,False
ORD-14432,2024-04-21,April,Q2,Smartwatches,Wearables,Boat,44800.0,15,38080.0,1,38080.0,25935.15,12144.85,31.89,Mumbai,West,Distributor,EMI,No,Individual,False
ORD-14433,2024-12-17,December,Q4,Laptops,Computing,Lenovo,53400.0,5,50730.0,1,50730.0,32696.81,18033.19,35.55,Bangalore,South,Online,Net Banking,No,Enterprise,True
ORD-14434,2024-07-17,July,Q3,Air Purifiers,Home Tech,Dyson,23300.0,30,16310.0,1,16310.0,15820.81,489.19,3.0,Chennai,South,Retail Store,UPI,No,Enterprise,False
ORD-14435,2024-01-18,January,Q1,Headphones,Audio,Sennheiser,22800.0,25,17100.0,6,102600.0,101653.92,946.08,0.92,Chennai,South,Online,Net Banking,No,Enterprise,False
ORD-14436,2024-04-10,April,Q2,Smartwatches,Wearables,Boat,37100.0,25,27825.0,1,27825.0,26970.5,854.5,3.07,Chennai,South,Online,Credit Card,No,Enterprise,False
ORD-14437,2024-11-15,November,Q4,Laptops,Computing,Apple,27100.0,5,25745.0,6,154470.0,114224.70000000001,40245.3,26.05,Lucknow,North,Retail Store,UPI,No,Enterprise,True
ORD-14438,2024-10-19,October,Q4,Smartwatches,Wearables,Apple,23600.0,5,22420.0,1,22420.0,14610.12,7809.88,34.83,Ahmedabad,West,Online,UPI,No,Small Business,True
ORD-14439,2024-01-08,January,Q1,Smartphones,Mobile,Xiaomi,8300.0,15,7055.0,3,21165.0,18047.4,3117.6,14.73,Delhi,North,Retail Store,Debit Card,No,Enterprise,False
ORD-14440,2024-07-20,July,Q3,Air Purifiers,Home Tech,Xiaomi,21300.0,25,15975.0,3,47925.0,44771.28,3153.72,6.58,Bangalore,South,Retail Store,UPI,No,Enterprise,False
ORD-14441,2024-11-26,November,Q4,Cameras,Imaging,Sony,13900.0,25,10425.0,2,20850.0,19577.36,1272.64,6.1,Lucknow,North,Online,EMI,No,Individual,True
ORD-14442,2024-03-29,March,Q1,Smartwatches,Wearables,Samsung,31000.0,10,27900.0,2,55800.0,44055.32,11744.68,21.05,Hyderabad,South,Distributor,UPI,No,Individual,False
ORD-14443,2024-07-07,July,Q3,Smartwatches,Wearables,Noise,9200.0,10,8280.0,2,16560.0,13720.72,2839.28,17.15,Bangalore,South,Retail Store,Credit Card,No,Individual,False
ORD-14444,2024-11-27,November,Q4,Gaming Consoles,Gaming,Microsoft,53200.0,25,39900.0,2,79800.0,65182.24,14617.76,18.32,Kolkata,East,Online,UPI,No,Enterprise,True
ORD-14445,2024-03-28,March,Q1,Headphones,Audio,JBL,19100.0,25,14325.0,4,57300.0,44401.88,12898.12,22.51,Kolkata,East,Online,EMI,No,Small Business,False
ORD-14446,2024-07-27,July,Q3,Laptops,Computing,Lenovo,118900.0,10,107010.0,2,214020.0,172094.74,41925.26,19.59,Chennai,South,Retail Store,Credit Card,No,Enterprise,False
ORD-14447,2024-04-07,April,Q2,Laptops,Computing,Dell,82800.0,10,74520.0,1,74520.0,56731.62,17788.38,23.87,Kolkata,East,Retail Store,Debit Card,No,Enterprise,False
ORD-14448,2024-05-03,May,Q2,Laptops,Computing,HP,40500.0,10,36450.0,1,36450.0,23598.81,12851.19,35.26,Kolkata,East,Online,Credit Card,No,Student,False
ORD-14449,2024-02-01,February,Q1,Cameras,Imaging,Fujifilm,100400.0,25,75300.0,3,225900.0,188631.66,37268.34,16.5,Hyderabad,South,Online,Credit Card,Yes,Small Business,False
ORD-14450,2024-01-19,January,Q1,Air Purifiers,Home Tech,Dyson,21100.0,0,21100.0,3,63300.0,44114.28,19185.72,30.31,Delhi,North,Retail Store,UPI,No,Enterprise,False
ORD-14451,2024-09-25,September,Q3,Smartphones,Mobile,OnePlus,36200.0,25,27150.0,1,27150.0,22062.53,5087.47,18.74,Bangalore,South,Online,Debit Card,No,Individual,False
ORD-14452,2024-01-14,January,Q1,Headphones,Audio,JBL,14800.0,30,10360.0,3,31080.0,24905.25,6174.75,19.87,Mumbai,West,Retail Store,Debit Card,No,Enterprise,False
ORD-14453,2024-10-18,October,Q4,Tablets,Mobile,Samsung,24200.0,20,19360.0,3,58080.0,42950.19,15129.81,26.05,Kolkata,East,Online,EMI,No,Individual,True
ORD-14454,2024-01-31,January,Q1,Air Purifiers,Home Tech,Dyson,28500.0,10,25650.0,1,25650.0,19579.83,6070.17,23.67,Chennai,South,Online,EMI,No,Individual,False
ORD-14455,2024-04-21,April,Q2,Laptops,Computing,Lenovo,94200.0,20,75360.0,1,75360.0,60395.56,14964.44,19.86,Pune,West,Online,Credit Card,No,Student,False
ORD-14456,2024-07-02,July,Q3,Laptops,Computing,Lenovo,36000.0,20,28800.0,1,28800.0,21441.2,7358.8,25.55,Delhi,North,Online,UPI,No,Enterprise,False
ORD-14457,2024-03-08,March,Q1,Air Purifiers,Home Tech,Sharp,6800.0,5,6460.0,1,6460.0,3828.45,2631.55,40.74,Chennai,South,Retail Store,UPI,Yes,Individual,False
ORD-14458,2024-03-01,March,Q1,Laptops,Computing,Asus,41500.0,25,31125.0,2,62250.0,53466.66,8783.34,14.11,Delhi,North,Online,EMI,No,Enterprise,False
ORD-14459,2024-02-27,February,Q1,Smartphones,Mobile,Xiaomi,15600.0,30,10920.0,4,43680.0,39584.84,4095.16,9.38,Pune,West,Online,UPI,No,Student,False
ORD-14460,2024-04-05,April,Q2,Smartwatches,Wearables,Garmin,10900.0,30,7630.0,3,22890.0,22554.93,335.07,1.46,Ahmedabad,West,Online,EMI,No,Individual,False
ORD-14461,2024-08-12,August,Q3,Tablets,Mobile,Lenovo,46700.0,20,37360.0,1,37360.0,31736.86,5623.14,15.05,Hyderabad,South,Online,Debit Card,No,Individual,False
ORD-14462,2024-10-07,October,Q4,Routers,Networking,D-Link,11100.0,0,11100.0,3,33300.0,23241.329999999998,10058.67,30.21,Kolkata,East,Retail Store,UPI,No,Small Business,True
ORD-14463,2024-04-30,April,Q2,Cameras,Imaging,Canon,22100.0,0,22100.0,4,88400.0,64934.32,23465.68,26.54,Lucknow,North,Retail Store,Debit Card,No,Individual,False
ORD-14464,2024-10-29,October,Q4,Laptops,Computing,Lenovo,98400.0,0,98400.0,2,196800.0,140174.24,56625.76,28.77,Lucknow,North,Retail Store,UPI,No,Student,True
ORD-14465,2024-12-28,December,Q4,Laptops,Computing,Apple,37900.0,25,28425.0,3,85275.0,81757.26,3517.74,4.13,Bangalore,South,Retail Store,Credit Card,No,Individual,True
ORD-14466,2024-06-20,June,Q2,Gaming Consoles,Gaming,Microsoft,41800.0,30,29260.0,1,29260.0,25965.67,3294.33,11.26,Chennai,South,Online,Credit Card,No,Student,False
ORD-14467,2024-08-06,August,Q3,Headphones,Audio,Boat,12200.0,20,9760.0,1,9760.0,8995.9,764.1,7.83,Kolkata,East,Retail Store,EMI,No,Enterprise,False
ORD-14468,2024-10-07,October,Q4,Laptops,Computing,Dell,28600.0,0,28600.0,1,28600.0,21176.55,7423.45,25.96,Bangalore,South,Retail Store,Debit Card,No,Student,True
ORD-14469,2024-03-16,March,Q1,Headphones,Audio,Boat,1000.0,15,850.0,1,850.0,648.54,201.46,23.7,Ahmedabad,West,Retail Store,UPI,No,Student,False
ORD-14470,2024-09-16,September,Q3,Laptops,Computing,Dell,71900.0,20,57520.0,3,172560.0,148451.88,24108.12,13.97,Bangalore,South,Online,UPI,No,Small Business,False
ORD-14471,2024-11-20,November,Q4,Smartwatches,Wearables,Apple,32600.0,30,22820.0,1,22820.0,23709.39,-889.39,-3.9,Chennai,South,Retail Store,UPI,No,Small Business,True
ORD-14472,2024-01-29,January,Q1,Routers,Networking,Netgear,10400.0,30,7280.0,4,29120.0,26476.52,2643.48,9.08,Delhi,North,Distributor,Credit Card,No,Individual,False
ORD-14473,2024-08-16,August,Q3,Tablets,Mobile,Lenovo,46700.0,25,35025.0,4,140100.0,107986.24,32113.76,22.92,Kolkata,East,Online,Debit Card,No,Student,False
ORD-14474,2024-10-27,October,Q4,Cameras,Imaging,Canon,146800.0,30,102760.0,1,102760.0,109050.87,-6290.87,-6.12,Jaipur,North,Online,Debit Card,No,Small Business,True
ORD-14475,2024-12-03,December,Q4,Air Purifiers,Home Tech,Sharp,36400.0,5,34580.0,1,34580.0,25533.94,9046.06,26.16,Mumbai,West,Distributor,Credit Card,No,Small Business,True
ORD-14476,2024-04-21,April,Q2,Gaming Consoles,Gaming,Nintendo,42700.0,10,38430.0,1,38430.0,23861.13,14568.87,37.91,Kolkata,East,Retail Store,Debit Card,No,Individual,False
ORD-14477,2024-06-23,June,Q2,Smartwatches,Wearables,Apple,24400.0,0,24400.0,2,48800.0,33170.38,15629.62,32.03,Pune,West,Distributor,UPI,No,Small Business,False
ORD-14478,2024-01-23,January,Q1,Cameras,Imaging,Nikon,59200.0,25,44400.0,3,133200.0,122888.58,10311.42,7.74,Jaipur,North,Distributor,Credit Card,Yes,Enterprise,False
ORD-14479,2024-08-08,August,Q3,Headphones,Audio,JBL,20100.0,20,16080.0,2,32160.0,26724.26,5435.74,16.9,Hyderabad,South,Distributor,EMI,No,Student,False
ORD-14480,2024-02-03,February,Q1,Cameras,Imaging,Canon,60800.0,25,45600.0,2,91200.0,71259.02,19940.98,21.87,Lucknow,North,Retail Store,UPI,No,Individual,False
ORD-14481,2024-11-18,November,Q4,Routers,Networking,TP-Link,11400.0,10,10260.0,5,51300.0,38318.8,12981.2,25.3,Jaipur,North,Online,Credit Card,No,Individual,True
ORD-14482,2024-05-01,May,Q2,Tablets,Mobile,Samsung,32500.0,10,29250.0,1,29250.0,21537.69,7712.31,26.37,Delhi,North,Corporate,EMI,No,Enterprise,False
ORD-14483,2024-07-09,July,Q3,Smartphones,Mobile,Samsung,28100.0,30,19670.0,2,39340.0,36459.26,2880.74,7.32,Chennai,South,Retail Store,UPI,No,Enterprise,False
ORD-14484,2024-11-26,November,Q4,Tablets,Mobile,Apple,41000.0,0,41000.0,2,82000.0,56845.48,25154.52,30.68,Chennai,South,Distributor,Credit Card,No,Individual,True
ORD-14485,2024-04-19,April,Q2,Cameras,Imaging,Fujifilm,49300.0,15,41905.0,2,83810.0,62948.28,20861.72,24.89,Pune,West,Distributor,Credit Card,No,Small Business,False
ORD-14486,2024-06-15,June,Q2,Laptops,Computing,Lenovo,48600.0,25,36450.0,2,72900.0,67043.14,5856.86,8.03,Ahmedabad,West,Online,Debit Card,No,Individual,False
ORD-14487,2024-09-22,September,Q3,Laptops,Computing,HP,30400.0,20,24320.0,2,48640.0,33984.34,14655.66,30.13,Mumbai,West,Online,Credit Card,No,Individual,False
ORD-14488,2024-01-02,January,Q1,Smart TVs,Entertainment,LG,163400.0,0,163400.0,1,163400.0,106300.79,57099.21,34.94,Chennai,South,Online,UPI,No,Individual,False
ORD-14489,2024-11-01,November,Q4,Gaming Consoles,Gaming,Sony,40200.0,10,36180.0,3,108540.0,78126.27,30413.73,28.02,Jaipur,North,Retail Store,EMI,No,Student,True
ORD-14490,2024-07-23,July,Q3,Laptops,Computing,Apple,26800.0,15,22780.0,2,45560.0,32275.04,13284.96,29.16,Hyderabad,South,Distributor,UPI,No,Enterprise,False
ORD-14491,2024-12-09,December,Q4,Cameras,Imaging,Canon,69700.0,25,52275.0,2,104550.0,80609.72,23940.28,22.9,Bangalore,South,Corporate,Debit Card,No,Small Business,True
ORD-14492,2024-08-08,August,Q3,Laptops,Computing,Dell,57300.0,30,40110.0,4,160440.0,155772.64,4667.36,2.91,Mumbai,West,Online,Credit Card,No,Small Business,False
ORD-14493,2024-09-24,September,Q3,Headphones,Audio,Sennheiser,9200.0,10,8280.0,1,8280.0,6135.89,2144.11,25.9,Delhi,North,Retail Store,Debit Card,No,Student,False
ORD-14494,2024-05-08,May,Q2,Gaming Consoles,Gaming,Nintendo,51400.0,30,35980.0,4,143920.0,120974.04,22945.96,15.94,Lucknow,North,Retail Store,UPI,No,Individual,False
ORD-14495,2024-09-29,September,Q3,Smartphones,Mobile,Apple,24800.0,10,22320.0,1,22320.0,16400.03,5919.97,26.52,Kolkata,East,Online,Debit Card,No,Small Business,False
ORD-14496,2024-04-24,April,Q2,Air Purifiers,Home Tech,Philips,18200.0,25,13650.0,1,13650.0,12361.27,1288.73,9.44,Lucknow,North,Corporate,UPI,No,Enterprise,False
ORD-14497,2024-04-24,April,Q2,Air Purifiers,Home Tech,Xiaomi,20500.0,30,14350.0,2,28700.0,24321.8,4378.2,15.26,Jaipur,North,Retail Store,Debit Card,No,Individual,False
ORD-14498,2024-01-07,January,Q1,Tablets,Mobile,Lenovo,56600.0,5,53770.0,1,53770.0,38400.62,15369.38,28.58,Jaipur,North,Corporate,Credit Card,No,Enterprise,False
ORD-14499,2024-07-23,July,Q3,Laptops,Computing,Lenovo,31600.0,5,30020.0,1,30020.0,18083.81,11936.19,39.76,Kolkata,East,Retail Store,Debit Card,No,Student,False
ORD-14500,2024-01-23,January,Q1,Laptops,Computing,Dell,60900.0,15,51765.0,1,51765.0,44136.72,7628.28,14.74,Jaipur,North,Distributor,Credit Card,No,Enterprise,False
ORD-14501,2024-03-07,March,Q1,Smartwatches,Wearables,Noise,17200.0,5,16340.0,1,16340.0,12058.79,4281.21,26.2,Chennai,South,Retail Store,Credit Card,No,Individual,False
ORD-14502,2024-11-17,November,Q4,Headphones,Audio,JBL,15800.0,0,15800.0,1,15800.0,10868.56,4931.44,31.21,Lucknow,North,Retail Store,UPI,No,Small Business,True
ORD-14503,2024-05-09,May,Q2,Cameras,Imaging,Fujifilm,93600.0,0,93600.0,1,93600.0,61273.84,32326.16,34.54,Hyderabad,South,Online,Credit Card,Yes,Small Business,False
ORD-14504,2024-11-05,November,Q4,Cameras,Imaging,Sony,148300.0,5,140885.0,1,140885.0,101951.25,38933.75,27.64,Chennai,South,Distributor,Credit Card,Yes,Individual,True
ORD-14505,2024-09-02,September,Q3,Smartphones,Mobile,Xiaomi,72200.0,30,50540.0,1,50540.0,54013.23,-3473.23,-6.87,Lucknow,North,Online,UPI,No,Student,False
ORD-14506,2024-09-21,September,Q3,Cameras,Imaging,Canon,18700.0,0,18700.0,3,56100.0,36640.2,19459.8,34.69,Chennai,South,Corporate,UPI,Yes,Enterprise,False
ORD-14507,2024-02-06,February,Q1,Tablets,Mobile,Apple,40100.0,25,30075.0,1,30075.0,28020.82,2054.18,6.83,Pune,West,Online,UPI,No,Student,False
ORD-14508,2024-10-13,October,Q4,Routers,Networking,TP-Link,5300.0,15,4505.0,2,9010.0,7425.86,1584.14,17.58,Hyderabad,South,Online,Credit Card,No,Enterprise,True
ORD-14509,2024-04-23,April,Q2,Routers,Networking,Netgear,1600.0,5,1520.0,1,1520.0,1070.35,449.65,29.58,Mumbai,West,Retail Store,EMI,No,Student,False
ORD-14510,2024-08-16,August,Q3,Air Purifiers,Home Tech,Xiaomi,16700.0,0,16700.0,1,16700.0,11781.19,4918.81,29.45,Chennai,South,Corporate,Credit Card,No,Student,False
